,LB,BOLE,MOOB,ARF,ARFre,FU-LB,FU-ARF,FU-ARFre,OALE,CALMID
221,0.854270415,0.832533789,0.767715176,0.813211649,0.830006534,0.810452266,0.721508871,0.723686123,0.792457711,0.87583485
222,0.910420247,0.870532856,0.832524284,0.851257344,0.865123818,0.854489013,0.801709187,0.785207444,0.838352458,0.913392498
223,0.937585755,0.878737292,0.823321065,0.875581897,0.871425804,0.867970234,0.836798198,0.824756994,0.858622764,0.940492192
224,0.950959952,0.881235863,0.827555701,0.89337124,0.886160188,0.872031298,0.858063218,0.841940145,0.869807885,0.941742849
225,0.96288273,0.908493741,0.842865647,0.898686881,0.905634929,0.907960443,0.880252802,0.877759262,0.890674725,0.963273694
226,0.964135852,0.889482728,0.852766753,0.900213972,0.920189242,0.901562679,0.873526034,0.8813977,0.884183283,0.965119945
227,0.965626901,0.8957517,0.867519377,0.913442512,0.911255141,0.899976276,0.883814192,0.874810447,0.885959755,0.963373926
228,0.95388556,0.860549285,0.821490711,0.899911268,0.910250843,0.890525372,0.875135219,0.877477352,0.863936312,0.954290791
229,0.960878522,0.88746148,0.838446317,0.911218132,0.902172076,0.906342208,0.877004138,0.892342809,0.882943479,0.962476489
230,0.967079762,0.891991846,0.854312237,0.912988825,0.924166145,0.915470058,0.894514049,0.892572196,0.881045684,0.969558241
231,0.9579097,0.867158383,0.865134668,0.905805248,0.904726466,0.903734517,0.876877172,0.874905351,0.873069003,0.95354327
232,0.919820537,0.852985073,0.865636965,0.87637327,0.866282759,0.865237714,0.829360818,0.831233887,0.841696355,0.912686981
233,0.781984904,0.752701152,0.78947185,0.615164351,0.633951501,0.794065173,0.757603509,0.748445708,0.785364279,0.857299466
234,0.732468203,0.726017321,0.752302085,0.702032186,0.70486386,0.722621835,0.661615576,0.620270374,0.741935513,0.801742778
235,0.752627332,0.762848857,0.808067385,0.750596486,0.751209684,0.718960106,0.637756734,0.606284579,0.76948799,0.806027872
236,0.775734638,0.748450135,0.815007627,0.761070277,0.758492925,0.740153325,0.649539719,0.609984267,0.774523786,0.835299378
237,0.845880044,0.818737999,0.874301848,0.845696688,0.825047093,0.795534425,0.704643478,0.62459479,0.840544913,0.882236051
238,0.852681123,0.84468382,0.907848449,0.846545135,0.84926699,0.822974002,0.76073329,0.677859767,0.869168918,0.901832594
239,0.892491983,0.887837347,0.912151908,0.862764097,0.874305785,0.840510035,0.790387373,0.73705593,0.894523397,0.915650049
240,0.918653922,0.885699934,0.928285615,0.907178504,0.897408812,0.859351948,0.795719658,0.731767933,0.903895701,0.947372881
241,0.932989962,0.895711849,0.929342373,0.90197202,0.91960696,0.885894598,0.831697262,0.772896779,0.91161864,0.960814092
242,0.932114304,0.901639714,0.916189675,0.914595648,0.922153026,0.8915149,0.864858711,0.816193603,0.908457693,0.963412947
243,0.946484283,0.910334621,0.926647656,0.920887432,0.923933948,0.913594381,0.860395991,0.820266891,0.918558176,0.968611022
244,0.949120712,0.924540212,0.925079807,0.921511381,0.945459249,0.915762401,0.876745798,0.823500813,0.921024731,0.973005797
245,0.951409424,0.917962545,0.924052925,0.926868212,0.94011002,0.916728116,0.882865635,0.857469508,0.9162318,0.976298752
246,0.960961294,0.935733348,0.944098048,0.941133078,0.951470993,0.933974436,0.907168825,0.876204931,0.934892725,0.977674405
247,0.959879273,0.925994476,0.943857619,0.951103371,0.946857942,0.923252247,0.910173437,0.896221844,0.930373815,0.976897546
248,0.948929964,0.911832589,0.917612211,0.931580316,0.926844908,0.909066746,0.891645874,0.872550029,0.906712636,0.964334832
249,0.855243463,0.825756509,0.853214027,0.804076176,0.773140076,0.840515139,0.828631696,0.83576439,0.838350125,0.903985058
250,0.740100225,0.76200739,0.812431611,0.601456808,0.5826249,0.782126686,0.755814352,0.752800714,0.800141386,0.841371876
251,0.776367236,0.781374123,0.813398938,0.697042237,0.695927726,0.759817023,0.692240976,0.71769154,0.784046036,0.835437323
252,0.810652846,0.807246042,0.854094271,0.787139255,0.763845043,0.757709803,0.687309441,0.711395432,0.808245607,0.838783568
253,0.857366665,0.847459789,0.898129273,0.871345341,0.859918853,0.814751188,0.715029926,0.730058641,0.874205638,0.894155363
254,0.93035793,0.883470821,0.952551675,0.928824188,0.926665068,0.876200045,0.808049851,0.805534493,0.913016864,0.933925926
255,0.951790756,0.914116639,0.975297479,0.960982935,0.958246034,0.915678068,0.858548145,0.845256083,0.944406564,0.965568724
256,0.96075986,0.921227025,0.983817637,0.964975206,0.96603481,0.929909512,0.88923115,0.861710207,0.94983528,0.976444169
257,0.950745693,0.911925164,0.97579448,0.941649761,0.942847044,0.914735349,0.890107976,0.889831102,0.939010653,0.971942087
258,0.944640847,0.896168474,0.95598875,0.928304796,0.930756877,0.911392038,0.863647635,0.881688376,0.925377927,0.969509762
259,0.960731248,0.906760615,0.965960689,0.941653032,0.936395709,0.915286466,0.890832019,0.898041367,0.937241185,0.97300515
260,0.953500104,0.918008283,0.952656015,0.943633117,0.950331791,0.923657251,0.904963566,0.888785533,0.940068569,0.977998804
261,0.967285327,0.926016603,0.956784064,0.957439574,0.959864625,0.922735645,0.911805537,0.901388235,0.929797965,0.977152039
262,0.968565911,0.948153591,0.970717362,0.963688471,0.973654001,0.933851959,0.929245038,0.921724716,0.946825054,0.9864598
263,0.970501031,0.94902792,0.967888206,0.962897814,0.972024274,0.941202648,0.939985619,0.925854978,0.942301654,0.985421846
264,0.976495118,0.928423283,0.962436615,0.962478877,0.969615537,0.942314489,0.933888525,0.943250525,0.936780521,0.984972496
265,0.980857098,0.952125179,0.967424572,0.967399281,0.97945417,0.955250034,0.945405876,0.945809529,0.941809155,0.985294191
266,0.980597364,0.974142882,0.981066775,0.986463992,0.981381659,0.975522346,0.964446806,0.96372393,0.958647387,0.99090099
267,0.981212259,0.96455652,0.974886479,0.982101557,0.985021329,0.967683138,0.961891242,0.960225735,0.948853812,0.989449985
268,0.981893213,0.977497301,0.978382799,0.979077854,0.982348868,0.974090739,0.966977737,0.971291692,0.952727857,0.992737453
269,0.988317592,0.973877237,0.983344988,0.989131566,0.988053192,0.978109901,0.971482063,0.96755891,0.96120211,0.992806986
270,0.975102333,0.96979792,0.979544663,0.980260298,0.983891595,0.965735095,0.967208605,0.965799891,0.953370724,0.990114147
271,0.983721072,0.968159263,0.986729804,0.983404142,0.98769802,0.972935471,0.963266726,0.95337778,0.964699969,0.991470789
272,0.995059011,0.987633166,0.994700864,0.99339226,0.994903434,0.988646491,0.983763884,0.980911294,0.983226018,0.996188079
273,0.99480801,0.991364309,0.9937527,0.992233815,0.9895532,0.992705136,0.985557087,0.982494327,0.983512558,0.995788339
274,0.993827906,0.990822444,0.996687023,0.994038437,0.995764546,0.988373394,0.988769342,0.987804325,0.983780492,0.997351536
275,0.996095985,0.989571589,0.996068227,0.99587055,0.995232325,0.990501005,0.992051872,0.992438678,0.981989996,0.997110379
276,0.998155443,0.98984808,0.996903901,0.995373723,0.996918456,0.992220053,0.994324826,0.995349158,0.986030189,0.997675329
277,0.992275853,0.986685727,0.995231938,0.995359062,0.996033194,0.988450892,0.99166859,0.990809962,0.983870983,0.995815388
278,0.998809024,0.992331985,0.997978583,0.998128434,0.997019855,0.995063887,0.995011973,0.993855825,0.988210414,0.998430547
279,0.998694569,0.994733551,0.997397039,0.999169186,0.998045448,0.997697092,0.997114784,0.995774961,0.989597137,0.999077385
280,0.997283454,0.993094419,0.996822346,0.998399549,0.997346019,0.99723355,0.994471121,0.994519029,0.986384778,0.997472439
281,0.996584923,0.989759798,0.994938228,0.995817014,0.996957715,0.993392989,0.993299941,0.994699277,0.979322846,0.997859834
282,0.999153152,0.997523494,0.997290439,0.99819228,0.999319317,0.999069427,0.997176834,0.997268696,0.988732947,0.999376914
283,0.999001449,0.993879989,0.996869051,0.9986684,0.998843048,0.997610477,0.995860794,0.995219657,0.985416467,0.998731681
284,0.99526293,0.991314668,0.996937188,0.998140628,0.998141308,0.994299339,0.99469022,0.993784781,0.985448341,0.998021326
285,0.998604973,0.994862576,0.997519258,0.999000722,0.998969131,0.998266029,0.997316297,0.997358194,0.991545342,0.99937827
286,0.995839109,0.989354305,0.995763339,0.998619418,0.998401172,0.995159777,0.994865067,0.995353306,0.984228794,0.997988569
287,0.998678039,0.994220584,0.997916532,0.998067715,0.999021581,0.997788474,0.996256738,0.993209592,0.986526444,0.998977406
288,0.998632351,0.996236154,0.999000806,0.999448117,0.999734218,0.997945735,0.998330195,0.995583385,0.987160436,0.999475809
289,0.999332949,0.993926625,0.998386257,0.998499061,0.997298371,0.99692232,0.997033229,0.99676082,0.988597938,0.998832653
290,0.997861556,0.995494786,0.998886578,0.999063426,0.998370058,0.997776485,0.997730394,0.998529687,0.986493278,0.99896764
291,0.994349975,0.989838472,0.996222899,0.99693446,0.995616337,0.995365119,0.996118693,0.995372308,0.983814196,0.995790012
292,0.997184648,0.994779102,0.998697894,0.999314046,0.998381285,0.996372175,0.997083935,0.997934939,0.986975103,0.999201468
293,0.997362846,0.9919807,0.994842348,0.998250477,0.99661893,0.99579598,0.993552902,0.991622767,0.984755996,0.998051342
294,0.998406015,0.992799301,0.995998054,0.997087805,0.997354221,0.99501008,0.995870395,0.995920495,0.981615866,0.998074034
295,0.997592642,0.991734078,0.996163784,0.997884688,0.998553165,0.997179127,0.997157012,0.997280393,0.988463816,0.998201972
296,0.999677102,0.996130545,0.99932798,0.998763451,0.998534711,0.998984018,0.997054664,0.997956476,0.985116671,0.99948881
297,0.999325421,0.994530256,0.998048042,0.999275079,0.999243174,0.997326239,0.997916601,0.995394481,0.988512887,0.999041063
298,0.997608796,0.995052757,0.993178868,0.998492928,0.998965368,0.997804556,0.99746275,0.998351636,0.98429102,0.999021145
299,0.998131518,0.995242593,0.997591986,0.998528123,0.999198956,0.997447296,0.996233541,0.992956655,0.986246265,0.999153606
300,0.999435657,0.995085134,0.996260492,0.998404736,0.997751029,0.99841704,0.997955715,0.997650344,0.987419269,0.999132952
301,0.99939523,0.997687766,0.998372479,0.998598123,0.999215237,0.99901096,0.998572944,0.997645591,0.988005464,0.999120842
302,0.998616182,0.996760211,0.99751619,0.99815243,0.99913302,0.998002347,0.998194981,0.997505884,0.988130597,0.998857937
303,0.998282533,0.992768153,0.998616011,0.998500134,0.998823366,0.995707664,0.996454249,0.997889511,0.988051478,0.996546402
304,0.997416309,0.994949012,0.996928388,0.998389353,0.997900626,0.996676269,0.997427072,0.99772753,0.984045867,0.99802916
305,0.99815632,0.995346637,0.997548718,0.998535591,0.999078743,0.998483906,0.998060281,0.996826486,0.984188712,0.999199342
306,0.998986358,0.997231872,0.997205933,0.998238232,0.998142308,0.998069614,0.998042225,0.99853486,0.987596536,0.999394558
307,0.999234509,0.997182263,0.99726326,0.999281498,0.99935481,0.999387704,0.998621354,0.997949418,0.988316529,0.999316771
308,0.997382169,0.990687221,0.997880749,0.999149148,0.999058792,0.995417686,0.996714266,0.996730258,0.987318634,0.996619058
309,0.99899158,0.99588839,0.999002353,0.999148861,0.999399852,0.997146444,0.997522687,0.996565062,0.98657965,0.998803263
310,0.995894371,0.99200805,0.996616994,0.998753222,0.999097158,0.998962387,0.998686312,0.996304114,0.986973964,0.999221498
311,0.999432456,0.998477848,0.998755372,0.999441027,0.999260057,0.99933767,0.998998198,0.996359862,0.991270842,0.999689633
312,0.99850934,0.992264494,0.997962455,0.998040091,0.998144164,0.995555637,0.997621515,0.993012374,0.983824895,0.997039227
313,0.999210886,0.995785261,0.99963696,0.998713091,0.998903571,0.999264012,0.998782815,0.999150471,0.989792682,0.999402794
314,0.988067211,0.98939894,0.995825915,0.995803275,0.998572246,0.993433758,0.995839486,0.992385945,0.979050707,0.997355279
315,0.994254897,0.996332636,0.998025601,0.998667537,0.99874595,0.997347166,0.997672538,0.998371152,0.986431472,0.99910854
316,0.999275354,0.995095957,0.998164734,0.999450465,0.998945236,0.998052832,0.998086127,0.99811009,0.987488408,0.999115367
317,0.999317823,0.99825771,0.998221383,0.999118071,0.998883822,0.999096885,0.998739178,0.998413592,0.985320298,0.999667566
318,0.998481483,0.997361592,0.999503961,0.999634124,0.999169,0.999268673,0.998609371,0.997627294,0.987332581,0.999479015
319,0.998425159,0.997619971,0.998150712,0.999077278,0.998628263,0.997412156,0.997772534,0.998082612,0.985040402,0.999345205
320,0.995066032,0.995709825,0.997761681,0.998435184,0.99840689,0.996077718,0.997594091,0.998304125,0.984225869,0.998983799
321,0.998350745,0.993169605,0.99916677,0.999404729,0.999408479,0.998395106,0.998498269,0.998725925,0.99057048,0.999319457
322,0.99793869,0.996532284,0.9980542,0.999137102,0.998536021,0.997797879,0.997989666,0.997840539,0.98823357,0.999025471
323,0.998936997,0.995680008,0.998869962,0.998787732,0.998461981,0.998186814,0.998466254,0.998642261,0.988235735,0.998966427
324,0.99898028,0.99444567,0.998496128,0.997706155,0.998727311,0.993733249,0.997378282,0.994631227,0.98566449,0.997351197
325,0.998657171,0.995260837,0.998326587,0.998369005,0.997671207,0.995869979,0.997076768,0.99310853,0.982829311,0.997474701
326,0.995577346,0.994469508,0.997980146,0.997838213,0.99881758,0.996573084,0.996693242,0.996212403,0.987580467,0.998038075
327,0.997693893,0.992425982,0.998802124,0.998004124,0.998166902,0.993842408,0.996761371,0.996416649,0.984603017,0.998254021
328,0.994982898,0.98797594,0.997195892,0.997351856,0.995572468,0.991124127,0.994398706,0.989333033,0.98030593,0.996793778
329,0.996001297,0.993118319,0.997148605,0.997520526,0.996856234,0.995037865,0.995374707,0.99561012,0.98459565,0.997727808
330,0.995065765,0.99234704,0.998005859,0.996693946,0.995119806,0.993133383,0.995203789,0.996278751,0.985112792,0.997461833
331,0.994988569,0.991724758,0.996467672,0.997478444,0.996406087,0.99077302,0.994494997,0.993328993,0.98234136,0.996707724
332,0.992155423,0.988214601,0.997585589,0.996753845,0.994174742,0.991290495,0.993833744,0.994305173,0.977875136,0.996380574
333,0.995482083,0.989928119,0.995674758,0.995457903,0.996582563,0.99271753,0.993173011,0.993399642,0.981896687,0.995920756
334,0.992301552,0.988328079,0.995345887,0.992059341,0.994437391,0.991295458,0.991704048,0.989182491,0.977214769,0.995004503
335,0.994531194,0.989095062,0.996100524,0.992701326,0.993275817,0.990490046,0.99072341,0.987001073,0.980226535,0.995551687
336,0.9911915,0.983841781,0.994079819,0.9758986,0.957753046,0.98770077,0.987263375,0.983762304,0.974542602,0.994018037
337,0.985486696,0.98767825,0.994104846,0.925461586,0.942606531,0.984609017,0.987493471,0.982871527,0.97067085,0.991526837
338,0.988067196,0.983659978,0.994052382,0.953383717,0.960463411,0.987808569,0.988240255,0.985065442,0.973157282,0.993642698
339,0.991933871,0.986133763,0.994264877,0.943947453,0.956937138,0.98962555,0.987135257,0.980184477,0.975125286,0.995449847
340,0.99448362,0.99136317,0.995439302,0.972923166,0.971405248,0.994845765,0.989885683,0.98694608,0.978217637,0.997386377
341,0.988718739,0.988910501,0.993550562,0.974465492,0.976445612,0.990372123,0.986181259,0.986001541,0.970561521,0.99572781
342,0.994686978,0.987669448,0.990302685,0.972780472,0.9731693,0.989931763,0.984538666,0.985050414,0.974379419,0.995340723
343,0.993038231,0.990408438,0.994153169,0.983173052,0.979353028,0.988692303,0.985327693,0.980343653,0.978250054,0.995113281
344,0.992685036,0.987515905,0.99139466,0.974155909,0.977985285,0.987898241,0.982092374,0.981152278,0.971919744,0.99656795
345,0.990527937,0.990436052,0.992582185,0.975503823,0.977474412,0.99132839,0.982976007,0.984580295,0.973356486,0.99715677
346,0.994173167,0.989573744,0.992068738,0.984017469,0.984935628,0.991184241,0.986424229,0.986522755,0.973663551,0.997388583
347,0.985900878,0.985656001,0.993524237,0.981774999,0.974710265,0.987943993,0.979811396,0.969896669,0.968443956,0.992491602
348,0.991213123,0.985230167,0.992225403,0.976771996,0.979040041,0.986438285,0.979723475,0.977138926,0.967003215,0.992981223
349,0.994720064,0.985641845,0.993277022,0.985651586,0.984232506,0.992124577,0.981475487,0.978284074,0.970379233,0.995292713
350,0.995475686,0.991911447,0.993929528,0.983832513,0.986503281,0.993423239,0.985955536,0.984732532,0.978705576,0.998034529
351,0.990745255,0.98991003,0.992698686,0.987121399,0.990032728,0.991621576,0.983875947,0.986662047,0.972071574,0.997686088
352,0.995036721,0.99028988,0.993817586,0.98504072,0.986147006,0.991596181,0.984202692,0.982739169,0.972142278,0.996521315
353,0.994113642,0.991813715,0.993460058,0.984671592,0.985922722,0.991746837,0.983378672,0.97720118,0.972959725,0.99669708
354,0.994174497,0.992534533,0.993049565,0.985686624,0.987616174,0.992083956,0.985045695,0.982779729,0.973733882,0.997230523
355,0.996187879,0.993135439,0.993875993,0.983695181,0.986761629,0.992978871,0.985616263,0.989789155,0.973765567,0.997223795
356,0.995356208,0.993474735,0.994675785,0.992058085,0.991011988,0.991865225,0.985363275,0.984431759,0.979263281,0.997644292
357,0.992883544,0.993450388,0.992301677,0.985967759,0.986436873,0.990457126,0.981427793,0.980592434,0.971776828,0.996164827
358,0.994590871,0.995667523,0.996105181,0.989080318,0.993630182,0.995965161,0.990616708,0.990323417,0.981048831,0.998471907
359,0.995017005,0.992255938,0.992814869,0.986698186,0.987117116,0.992573189,0.981190673,0.98191154,0.972811355,0.996796803
360,0.996855828,0.995027961,0.996776629,0.987571519,0.98915618,0.994405678,0.987379769,0.982940626,0.977092212,0.998296303
361,0.994088332,0.988937881,0.994023183,0.984960167,0.989891556,0.990459898,0.986385729,0.986152483,0.971192696,0.996483975
362,0.995656899,0.994159397,0.990386478,0.988098972,0.990947812,0.9925448,0.984795117,0.984535523,0.978723147,0.99795702
363,0.997833507,0.994118271,0.992751996,0.988923937,0.989573801,0.995723187,0.988000684,0.988892004,0.978091078,0.998169401
364,0.994120086,0.98777685,0.991321232,0.981190554,0.98337144,0.989557981,0.97881827,0.977896428,0.970198742,0.994914093
365,0.996700991,0.991963253,0.993016507,0.983451729,0.990323714,0.994372797,0.986876484,0.984419701,0.975371407,0.997495535
366,0.993464635,0.990382911,0.993991504,0.988783155,0.990395838,0.991899447,0.988084412,0.988976303,0.974757389,0.997124221
367,0.998157828,0.992303702,0.996271874,0.990153468,0.991479333,0.995424924,0.987532544,0.987516609,0.977516219,0.99848785
368,0.989193725,0.986870562,0.991007224,0.98850396,0.983105394,0.987491604,0.983026127,0.982633441,0.974810759,0.994022776
369,0.98649887,0.98650166,0.987812567,0.985875518,0.986749277,0.989303466,0.98426049,0.98312829,0.966129546,0.994906008
370,0.997476357,0.992694493,0.995131176,0.991525882,0.991920403,0.994868697,0.987516772,0.988058938,0.981692791,0.998325587
371,0.989854663,0.980978481,0.986985296,0.975626198,0.983792144,0.985139138,0.975198227,0.970166894,0.974747181,0.992612834
372,0.993715038,0.990461487,0.993550021,0.989301527,0.990903607,0.993260136,0.985029848,0.982095788,0.971608226,0.996091582
373,0.993583271,0.989541323,0.987082329,0.990875092,0.989373341,0.99038398,0.98508818,0.989393944,0.974989341,0.995682293
374,0.990984908,0.990993298,0.98980582,0.988701683,0.988261527,0.990957345,0.985025468,0.987588667,0.975496897,0.995728964
375,0.993289974,0.991466228,0.992598612,0.982321851,0.985149867,0.988047282,0.979178493,0.982424833,0.97462372,0.994479739
376,0.99650115,0.994147625,0.996285769,0.991751161,0.991481032,0.993578546,0.987031366,0.98875829,0.976464222,0.996490363
377,0.988924802,0.985871546,0.980324873,0.981034638,0.986671169,0.984026979,0.978452906,0.978466851,0.970813333,0.991386649
378,0.984392005,0.987176421,0.991343296,0.980147473,0.984007418,0.983179915,0.978492007,0.980370076,0.966849043,0.993396435
379,0.990619802,0.990274502,0.994536104,0.988663253,0.988368197,0.989513677,0.98597845,0.984425817,0.974747832,0.995758931
380,0.984865938,0.986927557,0.9894537,0.984472814,0.988181703,0.983980011,0.981235721,0.980990589,0.973048692,0.992352384
381,0.986101714,0.981709459,0.991560806,0.987003837,0.985107031,0.984734079,0.979737954,0.980622396,0.971402491,0.992050847
382,0.992020086,0.983146673,0.98643966,0.987435064,0.986495229,0.988115291,0.980303132,0.982502408,0.967130146,0.993534637
383,0.973313281,0.976782921,0.97907311,0.978722817,0.978403538,0.973455477,0.97508066,0.968732393,0.95803197,0.987485483
384,0.984028583,0.974771622,0.984136145,0.974690048,0.979481274,0.976014956,0.969764538,0.967433366,0.959789102,0.989276894
385,0.982168531,0.981743159,0.983813191,0.977520496,0.980618482,0.977359402,0.970618154,0.9698522,0.962756657,0.986972588
386,0.969674154,0.971096968,0.976138108,0.967670728,0.969105895,0.968823006,0.964919715,0.965950368,0.955530248,0.986700533
387,0.961764474,0.955362107,0.963766757,0.960436324,0.95152094,0.953140883,0.948062279,0.949172146,0.944782216,0.97919854
388,0.973465492,0.970125127,0.970531828,0.973106161,0.961318182,0.971345692,0.965034805,0.966259915,0.958588977,0.983853642
389,0.961227304,0.962426625,0.959593388,0.956185425,0.953101158,0.947291077,0.944750914,0.948399658,0.941690768,0.977950016
390,0.974363599,0.972282046,0.970724194,0.969700573,0.97079626,0.966287234,0.963483992,0.962884643,0.958074148,0.985326483
391,0.954986472,0.948159149,0.959915999,0.962093301,0.956614158,0.93658928,0.943186689,0.946169243,0.935100232,0.974140518
392,0.952482286,0.94521982,0.957786257,0.954250293,0.948742199,0.938303757,0.938637964,0.941857706,0.93021457,0.974719844
393,0.953382382,0.954107305,0.958671814,0.961082879,0.955940951,0.947874503,0.94807659,0.947784875,0.931706252,0.972344359
394,0.950019076,0.947761081,0.955896662,0.951306084,0.94489609,0.931083493,0.934133107,0.933153789,0.929879683,0.974980512
395,0.955914281,0.956382886,0.955595606,0.953104877,0.952695582,0.941402624,0.937643367,0.937620578,0.927152721,0.97952706
396,0.964483348,0.956047149,0.955214302,0.954843087,0.948165214,0.942694588,0.935189852,0.945460938,0.945080572,0.979593159
397,0.943889292,0.953294797,0.95135006,0.95539419,0.944672975,0.937768816,0.932319497,0.938771917,0.923931627,0.974286546
398,0.95585719,0.954263713,0.950279533,0.955083201,0.947288371,0.945379212,0.940565906,0.934572375,0.928302516,0.978432225
399,0.959622154,0.9593225,0.950438096,0.954154152,0.957631837,0.947533278,0.940767951,0.942886516,0.934196879,0.979101123
