,LB,BOLE,MOOB,ARF,ARFre,RVU-LB,SS-ARF,FU-ARFre,OALE,CALMID
436,0.714024697,0.709789667,0.709900198,0.713801341,0.713749657,0.713184329,0.712025794,0.713413986,0.710060335,0.713942969
437,0.713614905,0.696816531,0.710633679,0.712977386,0.713240524,0.712665938,0.710917466,0.711923727,0.710744343,0.713328097
438,0.761558635,0.759279491,0.757797471,0.761481967,0.761213522,0.759707853,0.758998891,0.759481243,0.757865923,0.760968343
439,0.761144529,0.759427633,0.758085684,0.760807165,0.760795223,0.759506602,0.759030371,0.759600896,0.75844956,0.760468034
440,0.760917026,0.759025336,0.755338602,0.760199215,0.760186503,0.757315286,0.756833279,0.757260478,0.756502466,0.759245494
441,0.761307811,0.759401462,0.754141803,0.760368786,0.760498346,0.756849783,0.755781498,0.755654602,0.753156048,0.759935108
442,0.76151705,0.759743347,0.753339062,0.761258903,0.760861555,0.758554557,0.758471926,0.757944445,0.753777932,0.758960896
443,0.761500123,0.760292368,0.756751993,0.761355754,0.761139882,0.759712614,0.759903782,0.759035624,0.756102686,0.761090887
444,0.761302806,0.760058904,0.75810678,0.761139654,0.760932936,0.760351426,0.760348111,0.760458461,0.758666989,0.761176908
445,0.709490304,0.707263161,0.709682413,0.711335349,0.713035274,0.706821205,0.704891812,0.708865897,0.704819243,0.702922997
446,0.713196615,0.707625281,0.708443323,0.712360831,0.713022669,0.710730837,0.704584171,0.708111501,0.706977311,0.711508761
447,0.712262305,0.707239519,0.708083774,0.711407935,0.711355807,0.710809067,0.706166946,0.707362934,0.707212916,0.711507299
448,0.713077208,0.71022546,0.710376647,0.712778884,0.712093689,0.711364497,0.709412963,0.709428179,0.710624341,0.712826874
449,0.713682237,0.709261948,0.710266184,0.713068389,0.713466487,0.711402014,0.710631572,0.710071077,0.711386267,0.712811038
450,0.712796544,0.710118911,0.709633977,0.712915104,0.712594721,0.710292341,0.709347704,0.709325037,0.709930184,0.71189987
451,0.713199923,0.708473197,0.712520798,0.713369671,0.712474433,0.711934709,0.710723988,0.71082046,0.710639076,0.712663674
452,0.713354388,0.709384147,0.712382796,0.713206766,0.712227604,0.711621048,0.711173512,0.711508318,0.711045487,0.712637375
453,0.713224646,0.708886776,0.711700209,0.712983726,0.712621741,0.712096196,0.710829352,0.711265757,0.7113645,0.712815467
454,0.712933273,0.709050006,0.710895622,0.712990223,0.712621567,0.710652886,0.709806909,0.708663077,0.709907492,0.711353653
455,0.713269462,0.709103177,0.712052027,0.712759948,0.71255554,0.710870972,0.70982618,0.709289488,0.710481843,0.7118726
456,0.713360291,0.709113548,0.711611962,0.712661554,0.713176085,0.711058715,0.709847128,0.711095825,0.710974369,0.712192867
457,0.71320693,0.711296043,0.71066324,0.712491478,0.713072819,0.711076936,0.7096737,0.70986114,0.709945152,0.712542183
458,0.713173963,0.710729632,0.710640054,0.712664919,0.712780269,0.711531423,0.710702455,0.711058531,0.710675917,0.712932189
459,0.713808061,0.710850345,0.711107948,0.713388341,0.713306589,0.71173311,0.710600161,0.710569283,0.709847839,0.713174856
460,0.713466158,0.710752081,0.710132197,0.713028653,0.713476691,0.712067731,0.711279865,0.711306992,0.709182126,0.713339863
461,0.713208022,0.711760559,0.708178395,0.712924729,0.713586629,0.712146829,0.71148363,0.711498016,0.710150456,0.713159434
462,0.713036335,0.711833677,0.708151858,0.712489464,0.712290524,0.710314198,0.710400008,0.710910503,0.709028012,0.711520991
463,0.713167026,0.711248083,0.709438447,0.712227108,0.711645881,0.709656695,0.709208189,0.70941809,0.707248173,0.709143288
464,0.713196967,0.710773232,0.710066365,0.712017705,0.711762046,0.710044642,0.709905809,0.708581162,0.707170366,0.710601953
465,0.712311152,0.70946423,0.708520825,0.7132403,0.71251656,0.708584897,0.709197782,0.707362586,0.705650098,0.712392821
466,0.712400463,0.709514004,0.709738245,0.713025135,0.712015901,0.709422796,0.708997822,0.709582341,0.705291953,0.712926445
467,0.712473403,0.709183217,0.710629146,0.712921699,0.712335812,0.709101757,0.707770853,0.70692723,0.706233296,0.712053169
468,0.712359462,0.708798933,0.711219079,0.712299717,0.712397118,0.709095512,0.706317215,0.706218312,0.707119939,0.710922744
469,0.712085366,0.708562188,0.709959804,0.711521216,0.712041782,0.708982163,0.705825704,0.704713193,0.705834946,0.711529393
470,0.71205365,0.708818854,0.708687353,0.71122453,0.711837745,0.708213481,0.704227463,0.706570711,0.705386501,0.711046188
471,0.712100719,0.707561121,0.705750057,0.711302539,0.712133993,0.707175471,0.703543844,0.70602091,0.703774426,0.711141562
472,0.712415054,0.706298415,0.704071875,0.71162858,0.710661025,0.706202088,0.703709678,0.706504485,0.703262526,0.711472251
473,0.712896829,0.706805113,0.703438899,0.71210892,0.711872762,0.70492733,0.705074624,0.704745834,0.702478523,0.712260441
474,0.712419859,0.706758583,0.703844533,0.7122786,0.712244011,0.7063559,0.707660853,0.706648833,0.704994476,0.712375463
475,0.713420255,0.707793356,0.70726406,0.712480788,0.713221149,0.707585543,0.709179327,0.706639103,0.704342842,0.711428602
476,0.713631859,0.705896639,0.708523289,0.713230893,0.712867281,0.707204944,0.70855267,0.70602279,0.702943762,0.711135216
477,0.713662,0.705228416,0.704859089,0.713102386,0.713110387,0.707696878,0.709493833,0.708249037,0.701775629,0.712327432
478,0.709666504,0.704361966,0.696023972,0.709737218,0.709682716,0.703396142,0.705292032,0.703735696,0.695498732,0.709652305
479,0.711893055,0.71075235,0.698431852,0.711634744,0.711661624,0.70856359,0.708353874,0.708609385,0.706067987,0.710595871
480,0.71388177,0.710265373,0.709143003,0.713403798,0.713499676,0.707812156,0.710464899,0.711025831,0.708696599,0.711345953
481,0.713324869,0.711367251,0.709965559,0.713152029,0.713283187,0.711109662,0.712137004,0.711681023,0.710360119,0.712704518
482,0.713998924,0.711890959,0.710375971,0.713183522,0.713585518,0.712109046,0.712960257,0.712369338,0.71177287,0.713565655
483,0.713646857,0.710340344,0.712430308,0.71367561,0.713729843,0.712790252,0.712715115,0.712813591,0.712366017,0.713814709
484,0.713179027,0.710691675,0.712258527,0.713556884,0.713145046,0.710452736,0.711196789,0.710773914,0.710330116,0.712282989
485,0.713264293,0.711484293,0.708565591,0.712886528,0.71303432,0.707989996,0.709971359,0.709950642,0.709624553,0.71179793
486,0.714053229,0.711230495,0.698869997,0.713479387,0.713891609,0.709496458,0.711720701,0.711800243,0.707584992,0.713859612
487,0.713250126,0.712564858,0.694238278,0.712961409,0.712838173,0.712234449,0.711571137,0.712716343,0.708833739,0.713242773
488,0.711481478,0.710557485,0.698302403,0.71220319,0.71158075,0.709510271,0.708736076,0.708409237,0.70458603,0.710840325
489,0.713375097,0.709353057,0.703920554,0.713134334,0.712470501,0.709881946,0.710359258,0.710274734,0.705506208,0.712989737
490,0.713523342,0.709743388,0.704627118,0.713411154,0.713425552,0.710036173,0.710371036,0.710085255,0.707072317,0.712719377
491,0.712933667,0.708539672,0.705723642,0.713203256,0.713089763,0.708291145,0.708697825,0.708496807,0.70534924,0.712623161
492,0.71101569,0.70715122,0.705690952,0.711322138,0.710790095,0.706755905,0.705100358,0.70764936,0.703875636,0.711105611
493,0.71173198,0.706778876,0.704021673,0.710804452,0.710912904,0.706019391,0.702693454,0.708583525,0.702745044,0.710972459
494,0.711581906,0.70521892,0.701384163,0.710921288,0.710043168,0.705271647,0.700853946,0.705154969,0.702839106,0.711939469
495,0.710589783,0.707111481,0.7007004,0.71156873,0.707405414,0.704381584,0.701243182,0.703323832,0.702217655,0.711192495
496,0.711509005,0.709595823,0.701901687,0.710501177,0.709273578,0.703507654,0.700548015,0.705877908,0.702895803,0.710360194
497,0.712960376,0.710454719,0.698106525,0.711642241,0.710173783,0.704691296,0.702244351,0.704943365,0.701945953,0.710659802
498,0.670875077,0.659984807,0.669212236,0.687913342,0.673977751,0.663687078,0.658387685,0.660617994,0.667035834,0.685738286
499,0.70844905,0.680134446,0.688948819,0.699558907,0.69442607,0.666771633,0.66593728,0.669045717,0.687095876,0.68873655
500,0.709785248,0.674205465,0.690068536,0.706044425,0.692311962,0.685912827,0.667508756,0.683666128,0.688122301,0.691775932
501,0.710602114,0.679939065,0.69292164,0.706914978,0.705571392,0.683710163,0.685125837,0.688787076,0.698420452,0.698087861
502,0.711875961,0.676337299,0.692315602,0.70538377,0.707985849,0.694309649,0.69460431,0.691189881,0.700896522,0.708160394
503,0.713691893,0.699934853,0.697630945,0.710989835,0.710446076,0.69850331,0.697895133,0.695765835,0.703345832,0.712027726
504,0.71387213,0.695984082,0.70379892,0.711724636,0.711337435,0.70869568,0.706609279,0.699792737,0.705731798,0.713334542
505,0.713735525,0.694827815,0.70650521,0.712181086,0.708002235,0.710060749,0.708481318,0.700927224,0.707261428,0.713524684
506,0.712182764,0.694844189,0.705955182,0.71177716,0.709488203,0.703920605,0.706586965,0.701942065,0.699782412,0.709324057
507,0.713571121,0.700516921,0.704709764,0.712720728,0.712388124,0.708283527,0.708375998,0.705687341,0.706751939,0.712159623
508,0.712448983,0.698463119,0.70751561,0.710484303,0.710482636,0.706817445,0.705985319,0.708308019,0.706766453,0.710323605
509,0.712345709,0.699845671,0.709562888,0.71062827,0.711305333,0.707863457,0.706493289,0.70843927,0.705368354,0.71028408
510,0.712023229,0.685170088,0.710158107,0.710895848,0.710077734,0.706909818,0.706160112,0.708604039,0.704200704,0.71116049
511,0.713919388,0.695836606,0.710509562,0.712629622,0.711751827,0.708034342,0.707552896,0.708443755,0.705213678,0.712805053
512,0.712546829,0.699022793,0.706156708,0.710547775,0.708966935,0.706424532,0.704905153,0.702463846,0.706164027,0.7112496
513,0.712395898,0.694923812,0.706956515,0.710107233,0.709254048,0.705901109,0.701508631,0.698831167,0.705870489,0.711378151
514,0.712059619,0.698016439,0.702152182,0.709879412,0.706626585,0.705909767,0.701208089,0.699520599,0.705641485,0.710705434
515,0.712560911,0.688659177,0.704660098,0.711942098,0.707398989,0.708746016,0.706294047,0.70502167,0.709480598,0.712095663
516,0.712181354,0.691613745,0.702461331,0.710746623,0.71023847,0.708493076,0.706842914,0.706207083,0.709522711,0.711603819
517,0.712369994,0.700610918,0.701014963,0.711750178,0.710999161,0.709352318,0.706573871,0.706536934,0.709853798,0.710977632
518,0.711651592,0.688710081,0.702826828,0.711773126,0.71062368,0.71014525,0.707451758,0.708106396,0.70819931,0.709871225
519,0.709945193,0.697111162,0.706564794,0.711772622,0.70881233,0.709461972,0.705712953,0.707886621,0.707181523,0.711445589
520,0.712532783,0.66504169,0.708698966,0.712516849,0.710793068,0.709060347,0.706570768,0.70727015,0.707856268,0.712012648
521,0.713791347,0.706816972,0.710546585,0.713681798,0.713376679,0.711280102,0.711866489,0.711439916,0.710027958,0.713363926
522,0.711965841,0.701519249,0.710791631,0.713586755,0.711854047,0.711274149,0.712078486,0.71075194,0.709777285,0.712829037
523,0.711769941,0.703340062,0.709754954,0.712908467,0.711891631,0.711338625,0.711109419,0.710422743,0.708542633,0.711394791
524,0.713576504,0.705775248,0.708586626,0.71269361,0.712861491,0.711748724,0.711295604,0.710279545,0.709552741,0.712762587
525,0.713757758,0.707931559,0.708737095,0.71295963,0.713549875,0.712220542,0.711779795,0.710841839,0.710155239,0.713807936
526,0.714030452,0.708319759,0.709917933,0.713693246,0.714081451,0.713578225,0.713102263,0.712863666,0.712585121,0.71401418
527,0.714170767,0.708887045,0.711569818,0.713927239,0.713970856,0.713597126,0.713391396,0.713747718,0.7129333,0.714060078
528,0.714273095,0.710834085,0.712270362,0.713983301,0.714236319,0.713820735,0.7135801,0.713713657,0.713438131,0.714243809
529,0.714285714,0.709845562,0.713265053,0.714247249,0.714211101,0.714149903,0.713950613,0.71368847,0.713850778,0.714268473
530,0.71426744,0.708964065,0.712817007,0.714076755,0.714172758,0.713778834,0.713660525,0.712936528,0.713756738,0.714012135
531,0.714218376,0.713467355,0.713286394,0.714026529,0.714109758,0.713853851,0.713712267,0.71353616,0.713917776,0.714001466
532,0.71421547,0.709809697,0.714154351,0.713488296,0.713810496,0.71379429,0.713254781,0.71360568,0.713486385,0.714147862
533,0.714176632,0.713363631,0.713667974,0.713985485,0.713875105,0.714002944,0.713563806,0.713853735,0.713708784,0.71417088
534,0.713727757,0.706776761,0.712241696,0.712158254,0.712235278,0.711251268,0.710497816,0.710541207,0.710633519,0.712463647
535,0.714033581,0.709064869,0.710927506,0.713320854,0.713327155,0.712073612,0.710669634,0.710330763,0.70872469,0.713646511
536,0.71277519,0.707295328,0.70498596,0.711855684,0.710074301,0.709197313,0.705702396,0.704411096,0.705726509,0.711292182
537,0.711840878,0.707990035,0.702759925,0.711211874,0.710785466,0.709307109,0.705656484,0.705185737,0.704299644,0.710387148
538,0.713412925,0.709102531,0.704714379,0.712206281,0.711419178,0.71135055,0.70622528,0.709724313,0.707927798,0.711390155
539,0.714218036,0.713127353,0.70832755,0.714175344,0.713610535,0.713612394,0.711933016,0.711729789,0.71123419,0.713724968
540,0.714222308,0.713749494,0.711034717,0.714180864,0.714120131,0.714114508,0.713160788,0.713180375,0.713574141,0.714195144
541,0.714014325,0.712675745,0.711322059,0.713602068,0.713625712,0.713645103,0.711473162,0.708737777,0.713162972,0.713881387
542,0.714243419,0.711434622,0.713801598,0.713964459,0.713969555,0.714156839,0.712006799,0.706812022,0.712592126,0.714199745
543,0.712953704,0.712373952,0.71161917,0.712810158,0.712504142,0.710122295,0.709018045,0.706441613,0.711001059,0.711148751
544,0.713912865,0.710243594,0.71276114,0.713720282,0.713776376,0.712110035,0.709067038,0.700877801,0.711607047,0.71356403
545,0.714003102,0.712635088,0.710844734,0.713976952,0.713795586,0.712483786,0.712334378,0.697181356,0.713514999,0.713987022
546,0.761877792,0.76128091,0.761445795,0.761886268,0.761880252,0.761737262,0.761524747,0.760534894,0.761444322,0.761843974
547,0.76180621,0.761091349,0.760271791,0.761754065,0.761741001,0.761694813,0.761485661,0.760807269,0.761389606,0.761749116
548,0.76190446,0.761270968,0.759730109,0.761893581,0.761849463,0.761882151,0.76176624,0.759084044,0.761720597,0.761875057
549,0.761472662,0.761538634,0.760364479,0.761207597,0.761098647,0.76013894,0.7606145,0.758844088,0.760693845,0.7609643
550,0.761752388,0.761147941,0.761014344,0.76160316,0.761583529,0.760936583,0.761104994,0.761034737,0.76003174,0.761449519
551,0.688756372,0.695873839,0.693682929,0.702536133,0.705907992,0.673659814,0.692524529,0.697413984,0.691362458,0.680952306
552,0.713936849,0.697566257,0.712358554,0.713052645,0.713680442,0.699915924,0.7086282,0.71201109,0.695863682,0.703958626
553,0.712505884,0.704011714,0.711787239,0.711419866,0.712412611,0.708222856,0.708070631,0.711561053,0.694718272,0.711190435
554,0.700342495,0.696659139,0.705808019,0.694661306,0.695305128,0.687083494,0.686680816,0.670125494,0.689340632,0.693490204
555,0.702352139,0.683756884,0.709551267,0.699179939,0.69382644,0.696664869,0.694150836,0.670132267,0.697600137,0.68962773
556,0.69846412,0.699254555,0.711189178,0.701277245,0.696737666,0.700183408,0.693209619,0.671427468,0.696192749,0.695358631
557,0.705388229,0.703675704,0.709646187,0.705965894,0.703318782,0.691108126,0.687048957,0.673518469,0.704959681,0.696300686
558,0.705051606,0.690654595,0.706194289,0.696544597,0.698767843,0.683423622,0.678566188,0.673666164,0.688680239,0.690684749
559,0.748228879,0.67094896,0.735950477,0.743902279,0.748170004,0.716170166,0.724133461,0.737532568,0.734172681,0.723847965
560,0.712053533,0.707192828,0.711475094,0.712287439,0.71165082,0.710064823,0.710063584,0.708148405,0.709440842,0.710681358
561,0.711227526,0.704567802,0.709564697,0.711142959,0.711276015,0.709800679,0.705377556,0.7050459,0.709418234,0.711029256
562,0.712926942,0.712390861,0.71162747,0.712791353,0.712990054,0.712118234,0.708527834,0.708883557,0.712321853,0.712879307
563,0.713820557,0.7122704,0.709323692,0.71351439,0.712681956,0.709037221,0.707563509,0.711568824,0.709318463,0.712551702
564,0.680968926,0.683767091,0.676529,0.679868178,0.647705876,0.668014374,0.6638288,0.670184781,0.670712678,0.664977402
565,0.703081605,0.695580244,0.68925527,0.693717956,0.696620122,0.672863758,0.67320852,0.681321816,0.66550523,0.680268124
566,0.70934295,0.711357744,0.701159557,0.708522369,0.709096674,0.700982081,0.701212948,0.706145108,0.705039183,0.706969894
567,0.710276693,0.70744676,0.70491911,0.707392536,0.705433254,0.697279253,0.69285903,0.693661924,0.702663121,0.700772402
568,0.711841327,0.708886976,0.703888978,0.710593225,0.711553087,0.707186362,0.703873181,0.707117794,0.70925549,0.710185533
569,0.713124045,0.709546959,0.708203347,0.711213509,0.711445971,0.711030838,0.708780016,0.710409005,0.711189049,0.712571276
570,0.711035682,0.706492084,0.709080921,0.708075661,0.705666415,0.7046453,0.701796542,0.700555297,0.706675651,0.706469192
571,0.707132653,0.696368453,0.706380287,0.706720636,0.706418309,0.697052021,0.69526777,0.690262089,0.701092919,0.701223087
572,0.705064904,0.703996276,0.697623912,0.702117531,0.700897879,0.693213631,0.688631592,0.68689577,0.695909841,0.7016534
573,0.706496775,0.708907393,0.703235989,0.706053658,0.704803527,0.704175872,0.696160081,0.690976806,0.697708906,0.707881645
574,0.757440642,0.759589748,0.756678446,0.759081818,0.75893063,0.756657748,0.755761407,0.752748847,0.754730556,0.758234997
575,0.709168005,0.712164411,0.710541482,0.708354799,0.70946588,0.708412885,0.701547703,0.687080752,0.710388188,0.711271634
576,0.709431494,0.711014223,0.705008956,0.70998832,0.711304028,0.706637614,0.704500148,0.689007687,0.709238066,0.70868159
577,0.761190542,0.7603526,0.760715763,0.76101963,0.761079541,0.760295766,0.759270416,0.755555159,0.760800891,0.761169327
578,0.760204288,0.760466884,0.755801986,0.759206073,0.759098765,0.758065044,0.756766994,0.754072552,0.756838231,0.759229237
579,0.760157647,0.761449457,0.756429601,0.759913832,0.759728231,0.759964499,0.758002585,0.757081602,0.759788979,0.759868986
580,0.761786105,0.761805431,0.761503489,0.761566247,0.761591599,0.761523501,0.761405925,0.76151388,0.761628526,0.761673121
581,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857
