,LB,BOLE,MOOB,ARF,ARFre,SS-LB,RVU-ARF,VU-ARFre,OALE,CALMID
290,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
291,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
292,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
293,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
294,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
295,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
296,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
297,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
298,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
299,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
300,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
301,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
302,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
303,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
304,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
305,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
306,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
307,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
308,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
309,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
310,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
311,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
312,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
313,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
314,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
315,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
316,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
317,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
318,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
319,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
320,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
321,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
322,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
323,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
324,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
325,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
326,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
327,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
328,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
329,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
330,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
331,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
332,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
333,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
334,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
335,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
336,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
337,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
338,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
339,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
340,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
341,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
342,0.916996047,0.916798419,0.916996047,0.91687253,0.916996047,0.916996047,0.916996047,0.916996047,0.91694664,0.916996047
343,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
344,0.788289836,0.759445626,0.792150862,0.759488715,0.762729322,0.798888085,0.761350333,0.766500744,0.766801397,0.766219997
345,0.916986096,0.837604012,0.916986096,0.841630087,0.842669871,0.8501898,0.83916906,0.843053549,0.841338204,0.844228377
346,0.849802372,0.846239162,0.846730449,0.846425868,0.846350425,0.845777668,0.847366759,0.846681236,0.847478434,0.848545715
347,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
348,0.916996047,0.915009822,0.916996047,0.916954504,0.915897122,0.919541956,0.915705824,0.916994067,0.915787789,0.916895552
349,0.916994446,0.916996047,0.916996047,0.879431293,0.877900373,0.916996047,0.882466927,0.877461908,0.881421366,0.881274551
350,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
351,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
352,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
353,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
354,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
355,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
356,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
357,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
358,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
359,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
360,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
361,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
362,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
363,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
364,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
365,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
366,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
367,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
368,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
369,0.849514555,0.849090674,0.849697695,0.849187028,0.849236262,0.848922509,0.848048432,0.849434492,0.849085194,0.849468544
370,0.84978683,0.849596074,0.849650192,0.849786253,0.849737656,0.849646895,0.849693568,0.849761601,0.849743301,0.849551101
371,0.849798758,0.849600078,0.849802372,0.849708218,0.849752979,0.849801564,0.849695642,0.849674678,0.849802348,0.84979649
372,0.881422925,0.877467759,0.881377062,0.880367423,0.879932373,0.878657759,0.879224627,0.879267275,0.879658715,0.880858118
373,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
374,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
375,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
376,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
377,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
378,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
379,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
380,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
381,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
382,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
383,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
384,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
385,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
386,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
387,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
388,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
389,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
390,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
391,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
392,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
393,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
394,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
395,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
396,0.844851603,0.841829266,0.845748972,0.84340071,0.846727873,0.849326037,0.847291895,0.846606624,0.846600384,0.849070879
397,0.878458498,0.878458498,0.878458498,0.878548329,0.878439495,0.878557312,0.878754004,0.87944164,0.879141215,0.879050683
398,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
399,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
400,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
401,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
402,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
403,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
404,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
405,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
406,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
407,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
408,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
409,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
410,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
411,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
412,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
413,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
414,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
415,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
416,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
417,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
418,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
419,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
420,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
421,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
422,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
423,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
424,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
425,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
426,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
427,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
428,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
429,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
430,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
431,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
432,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
433,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
434,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
435,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
436,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
437,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
438,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
439,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
440,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
441,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
442,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
443,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
444,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
445,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
446,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
447,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
448,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
449,0.916996047,0.916986769,0.916996047,0.916996047,0.916996047,0.91699329,0.916996047,0.916996047,0.916995128,0.916996047
450,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
451,0.916501728,0.916004905,0.916490567,0.916995054,0.916986622,0.915153561,0.915918549,0.9167128,0.915843073,0.915741573
452,0.841874609,0.840701144,0.845760793,0.807777521,0.806375055,0.836975756,0.808081417,0.810204457,0.813493994,0.814097175
453,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
454,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
455,0.879402656,0.916970339,0.916979393,0.879441814,0.879446627,0.883193783,0.879400592,0.879446627,0.881394665,0.880741578
456,0.916996047,0.916996047,0.916996047,0.916886948,0.916995846,0.916996047,0.91652084,0.916124869,0.916996047,0.916996047
457,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
458,0.916996047,0.916370526,0.916992063,0.916978207,0.916961393,0.916644273,0.916798118,0.91687501,0.915989067,0.916895451
459,0.916989137,0.91696831,0.916996047,0.91697955,0.916969826,0.916954613,0.916965958,0.916986339,0.91698688,0.916956233
460,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
461,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
462,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
463,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
464,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
465,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
466,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
467,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
468,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
469,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
470,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
471,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
472,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
473,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
474,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
475,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
476,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
477,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
478,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
479,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
480,0.849771179,0.84972699,0.849798684,0.849684132,0.849531889,0.84965764,0.849362262,0.849276423,0.849780057,0.849800716
481,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
482,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
483,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
484,0.916995998,0.916995209,0.916975664,0.916946264,0.916985929,0.916992737,0.9169711,0.916994179,0.91699241,0.916991922
485,0.820426228,0.818575264,0.815519479,0.816412719,0.816405473,0.82130099,0.81568363,0.815176942,0.819115192,0.817238348
486,0.916995835,0.916994014,0.916996047,0.916879267,0.91699393,0.916974542,0.916878473,0.916992014,0.916966222,0.916865603
487,0.916996047,0.916994366,0.916996047,0.916994758,0.916993196,0.916991892,0.916988662,0.916990866,0.916995743,0.916996044
488,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
489,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
490,0.881422925,0.881374647,0.881422925,0.881402315,0.881396386,0.881422925,0.88139568,0.881400621,0.881415951,0.881422925
491,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
492,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
493,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
494,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739,0.956521739
